student_id,gender,age,department,year_of_study,socio_economic_status,parental_education,hostel_status,attendance_percentage,internal_marks,assignment_score,lab_performance,previous_sem_gpa,backlogs,study_hours_per_week,participation,extracurricular_score,login_frequency,library_usage,online_course_completion,discipline_records,stress_level,current_gpa,pass_fail,at_risk_student
STU04238,Male,21,ECE,2,Low,No Degree,Hosteller,65.05,60.27,43.83,70.25,6.62,0,20.9,Medium,34.82,56.76,17.89,6.01,0,Low,5.43,1,0
STU04239,Male,23,CIVIL,2,High,Bachelor,Hosteller,80.25,53.17,59.88,57.22,3.71,3,7.59,Medium,10.74,42.57,13.25,37.04,0,High,5.55,1,1
STU04240,Male,21,CSE,2,Medium,Diploma,Hosteller,62.64,52.84,77.95,75.68,5.26,2,12.2,Low,62.29,67.16,17.87,37.71,0,High,5.34,1,1
STU04241,Female,22,CIVIL,2,Medium,Bachelor,Day Scholar,71.24,68.11,60.02,77.26,5.44,0,25.62,Medium,61.35,93.99,20.57,73.43,0,Medium,6.33,1,0
STU04242,Male,24,CIVIL,4,High,Bachelor,Day Scholar,66.88,67.53,47.23,58.25,5.54,0,18.53,Medium,84.2,70.89,8.46,50.55,0,Low,5.3,1,0
STU04243,Male,20,EEE,3,Medium,Bachelor,Day Scholar,99.3,89.13,60.43,76.38,9.05,1,33.73,Medium,26.42,53.61,12.44,17.4,0,Medium,8.05,0,0
STU04244,Female,20,MECH,2,Low,PhD,Day Scholar,60.23,60.39,64.02,87.88,7.03,1,17.73,Low,83.73,62.6,15.94,0.0,1,Low,5.76,0,1
STU04245,Female,25,MBA,4,Low,Bachelor,Day Scholar,85.96,57.23,51.87,63.43,7.61,1,30.83,Low,59.15,44.27,9.15,32.79,0,High,6.24,0,0
STU04246,Female,18,ECE,1,Low,Master,Day Scholar,90.04,58.02,62.08,79.46,4.51,1,15.25,Low,31.27,20.18,15.64,58.66,0,Low,6.21,0,0
STU04247,Female,23,MBA,2,Medium,Bachelor,Day Scholar,78.96,61.08,75.9,71.37,5.78,0,25.4,Medium,45.16,56.39,13.11,2.36,0,Low,5.59,1,0
STU04248,Female,21,MECH,4,Low,No Degree,Day Scholar,86.92,55.89,77.34,80.91,6.17,0,16.63,Medium,23.17,16.96,8.67,42.11,1,Low,5.93,1,0
STU04249,Male,20,MCA,1,Medium,Master,Day Scholar,76.38,86.37,76.98,68.26,8.18,0,17.23,Medium,34.99,78.2,8.78,66.25,0,Medium,8.11,1,0
STU04250,Female,21,MCA,2,Medium,No Degree,Day Scholar,67.72,62.4,83.8,66.93,7.0,1,23.94,High,66.67,79.83,24.49,46.81,1,Medium,6.76,0,0
STU04251,Male,21,ECE,4,Medium,Bachelor,Day Scholar,82.19,85.57,86.24,72.65,10.0,0,9.61,Low,19.69,68.95,2.62,54.55,1,Medium,7.72,1,0
STU04252,Female,25,MCA,4,Medium,Master,Day Scholar,67.91,45.4,56.87,47.47,5.46,1,10.24,High,56.88,11.83,6.43,44.62,1,Medium,5.72,1,0
STU04253,Female,22,CSE,1,Low,Diploma,Hosteller,76.75,65.61,58.35,68.41,8.33,0,17.26,Low,12.41,49.77,10.11,85.78,0,Medium,6.7,1,0
STU04254,Male,23,MBA,3,Medium,Master,Hosteller,80.21,75.56,64.51,89.56,5.89,0,24.62,High,0.0,85.41,5.35,38.56,0,High,6.91,1,0
STU04255,Male,23,ECE,3,Medium,Diploma,Hosteller,76.62,70.62,64.02,50.79,4.81,1,24.85,Medium,16.49,42.91,0.0,48.55,0,Low,5.82,1,0
STU04256,Female,19,EEE,2,Low,Bachelor,Day Scholar,82.19,75.86,100.0,77.0,6.28,0,26.29,High,30.25,89.36,13.92,14.58,0,Medium,7.15,1,0
STU04257,Female,21,ECE,1,Low,Diploma,Day Scholar,89.82,73.37,94.05,65.96,6.71,0,14.99,Medium,64.39,23.95,16.4,33.57,1,High,7.34,1,0
STU04258,Male,22,CSE,4,Medium,Master,Hosteller,66.45,61.15,52.82,64.8,4.22,1,17.58,Medium,48.25,78.15,8.66,82.3,1,Medium,5.02,1,0
STU04259,Male,20,ECE,1,Low,Bachelor,Hosteller,69.34,44.46,64.59,57.84,9.12,1,22.32,Medium,24.25,51.19,15.97,64.65,0,Low,6.25,1,0
STU04260,Female,21,CSE,2,Low,PhD,Day Scholar,73.99,58.65,95.7,61.79,6.15,0,23.68,Low,33.13,53.91,11.14,100.0,0,High,6.21,1,0
STU04261,Female,23,CSE,2,High,Bachelor,Hosteller,80.77,77.26,99.84,77.34,5.48,2,13.43,Low,45.2,23.87,0.0,47.69,0,Medium,7.07,0,1
STU04262,Female,21,EEE,1,Medium,Diploma,Hosteller,87.36,67.23,91.51,72.63,7.77,0,12.58,Low,66.48,81.43,18.44,43.33,1,Low,8.02,1,0
STU04263,Male,21,CSE,1,Medium,Master,Hosteller,71.47,76.03,76.96,60.79,7.17,0,25.11,Medium,40.79,84.82,14.28,19.97,2,Low,6.66,1,0
STU04264,Male,19,MECH,1,Medium,Bachelor,Hosteller,72.54,65.37,48.1,83.25,6.36,2,26.89,Medium,15.89,81.28,16.31,38.89,0,Medium,6.34,1,1
STU04265,Male,19,ECE,1,Medium,No Degree,Day Scholar,93.17,50.1,76.36,61.18,6.22,0,25.65,Medium,16.95,64.09,8.66,43.06,1,High,6.19,1,0
STU04266,Female,21,EEE,1,High,Master,Day Scholar,83.52,54.96,78.83,67.61,6.3,0,15.08,Low,100.0,49.07,7.53,100.0,0,High,6.97,1,0
STU04267,Female,22,CIVIL,3,Medium,PhD,Hosteller,84.32,76.77,47.29,58.85,4.64,1,6.82,Low,21.1,20.64,16.69,96.72,0,Medium,6.04,0,0
STU04268,Male,23,MCA,4,Medium,Master,Hosteller,56.82,68.75,64.51,69.45,8.77,0,13.48,Medium,13.91,48.38,14.41,13.54,0,Low,6.11,1,1
STU04269,Female,25,CSE,4,Medium,PhD,Hosteller,72.82,61.24,77.55,85.81,6.26,2,17.17,Medium,32.63,89.05,6.8,49.96,0,High,5.81,0,1
STU04270,Female,20,EEE,1,High,Bachelor,Day Scholar,77.27,64.47,38.72,74.96,6.8,2,21.68,Low,23.95,58.22,3.46,40.02,0,Low,5.78,1,1
STU04271,Female,19,MECH,2,High,Bachelor,Hosteller,73.51,58.22,61.68,61.03,4.4,0,15.51,Medium,44.38,44.9,12.33,33.42,0,High,6.93,1,0
STU04272,Male,20,EEE,3,Low,Diploma,Hosteller,87.81,60.81,77.28,89.82,5.87,0,12.49,Medium,61.56,61.9,4.45,83.9,1,High,5.75,1,0
STU04273,Male,23,CIVIL,4,Medium,Master,Day Scholar,63.86,52.34,42.53,77.88,6.7,0,15.22,Low,41.08,51.16,14.03,11.65,0,Medium,6.1,1,1
STU04274,Male,22,CSE,4,Low,Bachelor,Day Scholar,58.8,50.83,77.16,54.19,7.81,0,20.64,High,51.0,50.5,13.17,75.84,0,Low,5.46,1,1
STU04275,Male,22,MBA,1,Medium,PhD,Hosteller,71.34,77.05,55.7,59.24,6.58,1,5.0,Low,42.29,40.25,19.19,11.62,0,High,6.72,0,0
STU04276,Female,20,CSE,3,High,Master,Hosteller,97.03,80.95,76.31,79.79,5.84,1,16.04,Low,42.48,62.09,8.22,24.23,0,High,7.46,1,0
STU04277,Male,19,MCA,1,Medium,Bachelor,Hosteller,72.23,47.74,56.5,52.73,4.86,1,18.26,Medium,68.6,2.92,13.2,64.16,1,Medium,4.39,1,1
STU04278,Male,21,MBA,3,Medium,Bachelor,Hosteller,73.04,47.98,77.2,74.15,8.43,2,16.91,Low,44.36,43.04,13.6,57.12,0,Medium,5.66,1,1
STU04279,Female,24,MCA,3,Medium,Bachelor,Hosteller,74.1,49.93,70.09,62.92,8.73,0,23.38,Low,45.6,58.84,8.8,48.75,0,Low,6.18,1,0
STU04280,Male,24,EEE,3,High,Master,Hosteller,90.63,60.55,70.44,91.11,7.05,1,15.54,Low,23.46,95.02,9.31,16.26,0,Low,6.78,1,0
STU04281,Male,22,MECH,3,Low,No Degree,Hosteller,60.87,56.03,52.98,70.34,5.16,0,16.51,High,43.92,59.6,0.0,23.3,0,Medium,4.85,1,1
STU04282,Male,23,ECE,3,Medium,Diploma,Hosteller,68.09,76.25,63.63,76.94,5.56,1,19.34,Medium,8.46,84.95,19.84,20.46,1,High,6.19,1,0
STU04283,Female,23,ECE,3,Medium,No Degree,Hosteller,76.27,74.4,84.58,64.48,6.2,0,23.8,Medium,32.86,54.41,3.7,39.95,0,Medium,7.57,1,0
STU04284,Female,21,MCA,1,Medium,Bachelor,Day Scholar,85.81,69.15,52.47,67.22,9.56,2,28.52,Medium,44.04,79.64,17.95,52.66,0,Low,6.67,0,1
STU04285,Female,22,MBA,2,Low,No Degree,Hosteller,83.05,65.78,94.46,73.32,7.29,0,13.48,Low,22.56,64.41,12.62,17.13,0,Medium,6.47,1,0
STU04286,Male,20,MBA,3,Low,Master,Day Scholar,56.82,45.73,96.16,51.97,6.29,0,29.63,Medium,3.52,40.53,13.71,46.69,0,Medium,5.62,1,1
STU04287,Male,19,MCA,1,Low,Diploma,Hosteller,75.49,63.92,63.04,61.96,6.28,0,21.58,Medium,29.54,39.39,5.1,73.7,0,High,6.08,1,0
STU04288,Female,23,CSE,2,Medium,No Degree,Day Scholar,79.84,59.21,79.37,57.58,5.11,1,22.62,Low,80.29,16.61,7.97,50.98,0,High,5.33,1,0
STU04289,Male,18,ECE,1,Medium,Diploma,Day Scholar,91.22,83.35,63.3,91.44,5.69,1,17.15,High,20.63,44.27,7.1,33.62,0,Low,6.7,0,0
STU04290,Female,23,ECE,4,Medium,No Degree,Hosteller,73.11,51.6,59.14,76.11,6.06,1,22.33,Medium,28.19,35.29,10.12,14.86,1,High,5.49,1,0
STU04291,Female,21,ECE,3,Low,Diploma,Day Scholar,68.83,57.69,63.8,66.78,6.5,2,22.33,Medium,53.97,64.58,9.82,59.15,0,Medium,6.08,1,1
STU04292,Male,23,MECH,2,Medium,Bachelor,Day Scholar,77.13,62.91,78.27,48.82,5.47,1,8.84,Medium,94.91,49.18,6.65,11.06,0,High,6.14,1,0
STU04293,Female,22,MECH,4,Medium,Bachelor,Day Scholar,78.83,78.45,75.8,69.62,6.77,1,24.38,Low,17.07,40.98,2.19,2.74,0,Medium,6.14,0,0
STU04294,Male,19,CSE,2,Medium,Master,Day Scholar,71.68,69.71,36.66,86.91,7.32,0,12.7,Medium,24.85,39.92,8.8,78.1,0,Medium,5.32,1,0
STU04295,Male,19,CIVIL,1,High,No Degree,Hosteller,75.41,53.34,54.43,77.9,8.19,0,23.87,High,61.63,22.12,16.77,31.76,1,Low,5.46,1,0
STU04296,Female,25,EEE,4,Medium,Diploma,Day Scholar,65.4,34.64,72.27,90.99,7.14,1,17.54,Low,25.29,33.63,13.79,58.82,0,High,4.72,0,1
STU04297,Female,21,CSE,1,Medium,Bachelor,Day Scholar,70.06,59.62,64.52,91.46,5.73,0,17.62,Medium,34.79,39.36,4.85,42.53,0,High,6.26,1,0
STU04298,Female,20,CIVIL,2,High,Diploma,Day Scholar,89.87,63.3,50.82,68.14,6.93,2,18.21,High,47.3,51.12,3.58,77.24,0,Medium,6.35,1,1
STU04299,Female,24,CIVIL,4,High,Bachelor,Hosteller,85.31,62.02,72.01,62.47,5.57,0,16.13,Medium,39.38,57.73,0.0,36.02,0,High,5.51,1,0
STU04300,Female,20,EEE,1,Low,No Degree,Day Scholar,67.95,80.99,64.6,56.34,5.25,1,17.69,Medium,100.0,30.99,15.6,79.27,1,Medium,6.58,1,0
STU04301,Female,25,MCA,4,Low,Diploma,Hosteller,78.69,63.07,87.34,61.07,6.84,0,21.7,Medium,48.54,32.36,11.2,5.17,1,High,7.42,1,0
STU04302,Female,20,ECE,3,Low,Master,Hosteller,81.43,68.18,95.07,56.49,5.98,1,11.8,High,55.16,58.03,21.5,67.93,0,High,6.44,1,0
STU04303,Female,22,CSE,4,Medium,Diploma,Day Scholar,67.75,63.82,90.49,75.39,6.02,0,9.15,High,31.15,48.28,5.26,66.42,2,High,6.11,1,0
STU04304,Male,22,MECH,4,Medium,Master,Hosteller,84.2,86.56,74.73,60.09,6.24,0,14.82,Low,7.95,35.59,10.45,61.52,0,Medium,7.49,1,0
STU04305,Female,22,MBA,4,High,No Degree,Day Scholar,78.73,84.21,100.0,84.4,4.19,0,19.75,Medium,26.97,40.56,13.46,40.86,0,Medium,7.05,1,0
STU04306,Male,24,MECH,3,Medium,Master,Hosteller,93.79,76.05,50.86,78.21,6.14,1,21.32,Low,60.54,68.34,11.88,40.75,0,Low,6.34,1,0
STU04307,Female,24,EEE,3,Medium,No Degree,Day Scholar,56.72,70.79,80.84,80.88,8.0,0,25.28,Low,53.01,63.02,12.93,77.25,0,Medium,6.69,1,1
STU04308,Female,22,CSE,3,Medium,Bachelor,Hosteller,76.47,52.42,86.89,71.94,8.67,0,12.97,Medium,54.67,66.95,21.81,35.7,0,Low,6.23,1,0
STU04309,Male,24,ECE,3,Medium,Bachelor,Hosteller,98.04,74.46,54.28,62.84,7.69,2,24.88,Low,42.86,44.04,17.11,0.18,0,Medium,6.44,0,1
STU04310,Male,23,EEE,2,Low,Bachelor,Hosteller,82.23,69.64,86.54,71.94,4.37,0,27.29,Medium,40.29,59.65,1.98,63.54,0,Medium,6.8,1,0
STU04311,Male,23,MCA,2,High,PhD,Hosteller,96.3,63.65,80.07,75.47,6.35,0,27.0,High,46.97,63.98,7.9,32.01,0,Medium,6.88,1,0
STU04312,Male,24,MBA,3,Medium,Bachelor,Hosteller,71.72,65.76,70.24,73.24,7.78,0,23.21,Low,24.69,65.55,14.02,18.02,0,High,6.03,1,0
STU04313,Male,24,CSE,3,Medium,Diploma,Hosteller,69.38,77.98,77.43,37.09,8.21,1,12.69,Medium,70.26,65.4,11.19,0.0,0,High,6.45,1,0
STU04314,Female,23,EEE,2,Medium,Bachelor,Day Scholar,93.75,73.32,95.51,54.0,6.5,0,17.25,Medium,55.05,24.88,8.72,45.22,1,Medium,7.71,1,0
STU04315,Female,21,MBA,2,Medium,Master,Day Scholar,72.42,66.53,100.0,76.78,4.64,0,27.94,Medium,61.55,80.89,26.02,57.14,2,Low,6.69,1,0
STU04316,Male,21,CIVIL,1,Low,Bachelor,Day Scholar,86.33,77.09,63.77,56.19,5.51,0,21.22,Low,41.05,50.38,10.14,22.73,0,Medium,7.21,1,0
STU04317,Female,22,ECE,1,Medium,PhD,Hosteller,85.55,46.29,95.96,87.75,6.82,1,20.39,Medium,44.67,59.66,15.21,22.64,0,Medium,6.51,0,0
STU04318,Female,21,MBA,2,Medium,Master,Hosteller,78.61,65.21,92.0,56.23,5.37,1,18.98,Medium,14.56,100.0,0.0,36.34,0,High,5.4,1,0
STU04319,Female,23,MCA,3,High,Diploma,Hosteller,89.99,62.54,87.66,71.27,4.92,0,17.74,Medium,0.0,35.38,14.92,53.65,1,Medium,5.56,1,0
STU04320,Female,21,CSE,1,Medium,Master,Hosteller,73.59,78.87,69.68,74.71,4.18,1,17.31,Medium,33.26,24.11,11.64,0.0,1,Medium,5.43,1,0
STU04321,Male,23,MBA,2,Low,Bachelor,Day Scholar,82.18,48.66,54.19,60.6,6.5,1,26.39,Medium,39.44,41.12,17.15,67.62,0,High,5.39,1,0
STU04322,Female,22,MECH,1,High,Master,Hosteller,87.73,75.99,72.25,94.82,5.08,0,25.52,Low,75.16,25.06,7.49,78.04,0,Low,6.59,1,0
STU04323,Male,21,MBA,2,Medium,Master,Day Scholar,79.07,51.7,74.86,87.54,8.05,0,19.57,Medium,30.74,45.09,17.18,46.37,0,High,5.82,1,0
STU04324,Female,19,CIVIL,2,Low,No Degree,Day Scholar,83.49,74.46,47.23,74.69,6.69,0,21.53,Medium,49.55,56.62,19.0,88.21,0,High,6.31,1,0
STU04325,Female,21,CSE,2,High,Bachelor,Day Scholar,86.97,78.98,100.0,49.81,7.3,0,31.36,Medium,34.7,57.22,9.24,94.44,0,Medium,6.07,1,0
STU04326,Male,18,MECH,1,Low,Bachelor,Day Scholar,71.13,65.65,67.48,69.89,8.29,0,24.22,Medium,40.88,32.26,18.43,68.27,0,Low,5.63,1,0
STU04327,Female,23,EEE,3,Medium,No Degree,Hosteller,97.1,73.89,91.66,41.69,5.02,0,16.88,Medium,66.08,43.19,11.21,30.99,0,Low,7.74,1,0
STU04328,Female,21,CSE,2,Medium,Master,Day Scholar,75.65,53.13,61.8,62.68,7.81,0,15.84,Medium,60.3,55.57,5.48,88.81,0,Low,4.75,1,1
STU04329,Female,19,CSE,2,High,Master,Day Scholar,83.39,70.51,70.95,89.78,6.08,1,24.75,Medium,40.96,37.45,16.33,88.96,0,Low,7.51,0,0
STU04330,Male,24,CSE,4,Medium,Diploma,Day Scholar,100.0,68.27,71.77,75.34,8.39,0,15.38,Medium,45.68,58.27,13.34,60.27,0,High,6.52,1,0
STU04331,Male,21,CIVIL,4,Medium,PhD,Hosteller,87.93,52.48,82.57,63.15,4.0,1,20.97,High,45.19,53.67,10.62,76.11,0,High,6.0,0,0
STU04332,Male,19,CIVIL,2,Low,No Degree,Day Scholar,71.87,74.7,67.91,84.24,6.79,2,23.24,Low,38.17,45.93,5.7,61.98,0,Low,6.98,1,1
STU04333,Male,20,CIVIL,2,Medium,Bachelor,Hosteller,55.0,67.56,56.14,50.26,3.67,1,16.02,Medium,50.0,55.23,16.43,49.69,0,Medium,5.32,0,1
STU04334,Female,21,CSE,3,Medium,Master,Day Scholar,78.53,73.21,74.81,54.23,6.9,0,15.42,Low,31.86,78.54,18.4,26.56,0,High,6.41,1,0
STU04335,Male,20,CSE,3,Medium,Bachelor,Day Scholar,73.33,100.0,91.01,90.6,4.05,2,17.67,Low,74.75,34.01,14.82,50.96,0,Low,7.64,1,1
STU04336,Male,23,EEE,2,Medium,Diploma,Hosteller,82.46,51.7,83.39,64.6,6.33,0,19.06,Medium,0.0,53.0,7.81,43.45,0,High,6.14,1,0
STU04337,Female,22,MBA,2,High,Master,Day Scholar,92.96,66.87,64.77,62.79,7.98,0,16.44,Medium,75.4,30.91,15.06,28.36,1,High,6.2,1,0
STU04338,Female,21,CSE,1,Low,Bachelor,Hosteller,86.15,64.32,74.87,64.79,7.05,0,19.24,High,42.91,72.81,8.73,56.77,0,Medium,6.85,1,0
STU04339,Male,23,EEE,4,High,No Degree,Hosteller,79.34,80.54,90.41,74.62,7.83,1,16.35,High,52.44,41.58,8.3,11.54,0,High,7.08,1,0
STU04340,Male,19,EEE,2,Medium,No Degree,Hosteller,78.45,81.51,55.91,63.19,5.46,0,8.21,Medium,6.32,68.68,3.71,27.53,0,Medium,6.27,1,0
STU04341,Female,20,CSE,3,Low,Diploma,Day Scholar,98.05,65.05,42.39,74.58,7.0,1,14.71,Medium,48.97,59.98,16.03,25.22,0,Medium,5.72,0,0
STU04342,Male,22,ECE,4,Low,Diploma,Hosteller,96.11,68.22,100.0,82.17,6.1,0,8.54,Medium,31.38,68.33,10.35,58.66,0,Low,6.79,1,0
STU04343,Male,22,CSE,4,Medium,Bachelor,Hosteller,56.41,50.05,66.03,60.38,5.93,0,23.47,Medium,41.62,80.26,16.46,64.88,0,Medium,5.14,1,1
STU04344,Female,22,MCA,4,Medium,No Degree,Day Scholar,77.75,81.03,58.63,76.1,7.06,0,15.09,High,61.94,41.14,9.89,50.26,0,Medium,6.73,1,0
STU04345,Male,22,MBA,2,Medium,Bachelor,Hosteller,64.69,53.59,43.66,64.46,8.52,0,14.23,Medium,54.57,23.61,14.01,0.0,0,Medium,5.45,1,1
STU04346,Female,20,MECH,2,Medium,Master,Hosteller,64.17,78.63,68.02,87.1,7.75,0,19.01,Low,33.43,74.23,12.85,80.84,0,Medium,7.35,1,1
STU04347,Male,22,MBA,3,Medium,Diploma,Hosteller,100.0,83.57,60.74,65.52,6.86,0,14.11,Medium,62.47,22.95,15.18,36.19,2,Medium,7.48,1,0
STU04348,Male,20,MBA,2,Low,Diploma,Day Scholar,63.21,67.79,74.69,78.65,3.88,1,24.44,Low,45.44,77.74,6.08,3.8,0,Medium,4.95,0,1
STU04349,Female,21,MCA,1,Medium,Diploma,Hosteller,78.74,87.89,51.56,84.45,6.56,1,21.31,Medium,82.21,81.49,17.45,46.69,0,Medium,6.41,1,0
STU04350,Female,21,MECH,1,Medium,No Degree,Hosteller,69.69,46.78,100.0,60.36,5.83,0,7.53,Low,8.55,87.38,22.75,79.85,0,Medium,5.66,1,0
STU04351,Female,22,MBA,2,High,Diploma,Day Scholar,74.03,78.53,65.51,84.03,7.76,1,5.11,Medium,14.41,56.42,11.22,43.68,0,Low,6.01,0,0
STU04352,Female,23,ECE,4,High,Bachelor,Hosteller,86.47,79.98,65.89,87.45,7.76,1,15.96,Low,56.09,9.23,17.74,14.46,1,Medium,7.34,1,0
STU04353,Male,22,CSE,4,Low,No Degree,Hosteller,76.76,73.6,79.0,73.72,6.55,0,20.17,Medium,26.27,56.43,17.54,53.35,1,Low,5.91,1,0
STU04354,Male,21,CIVIL,2,Medium,Diploma,Hosteller,65.74,77.87,63.83,71.99,7.39,0,10.26,Low,45.43,0.0,24.19,59.49,0,Low,6.64,1,0
STU04355,Female,25,CIVIL,4,High,Diploma,Day Scholar,65.47,65.38,40.52,52.94,7.13,0,17.11,High,76.9,75.11,13.4,23.55,0,High,5.18,1,0
STU04356,Female,22,MECH,2,Medium,Bachelor,Day Scholar,70.48,76.85,66.64,72.16,6.58,0,17.68,Medium,55.1,28.54,10.59,49.55,0,High,6.8,1,0
STU04357,Male,19,CIVIL,1,Medium,Bachelor,Day Scholar,74.02,77.35,63.66,62.39,6.91,1,7.31,Low,48.28,87.11,11.64,81.45,1,Low,6.61,1,0
STU04358,Female,20,EEE,1,Medium,Master,Hosteller,72.35,69.59,52.04,56.98,5.43,0,8.18,Low,30.15,8.06,2.2,38.92,0,High,5.52,1,0
STU04359,Female,22,MCA,3,Low,Master,Hosteller,74.96,77.75,59.91,84.84,6.63,0,19.34,Medium,39.68,85.99,16.49,6.07,0,Medium,6.07,1,0
STU04360,Female,22,ECE,2,Low,Diploma,Hosteller,68.58,49.22,94.51,79.48,6.15,0,19.85,Medium,46.13,71.91,17.08,72.86,2,High,5.8,1,0
STU04361,Female,21,EEE,1,High,PhD,Day Scholar,63.47,50.46,100.0,57.48,6.82,0,16.14,High,0.0,30.41,6.3,14.32,0,Low,5.37,1,1
STU04362,Male,23,ECE,4,Medium,No Degree,Day Scholar,82.17,61.29,51.54,77.25,8.33,0,21.86,High,58.39,58.56,15.02,88.33,1,High,6.29,1,0
STU04363,Male,19,EEE,1,Medium,PhD,Day Scholar,74.51,76.74,31.09,78.58,5.28,0,7.01,Low,34.38,63.03,11.17,32.21,1,Medium,6.19,1,0
STU04364,Female,23,MCA,2,Medium,No Degree,Day Scholar,78.41,66.73,60.21,72.82,5.09,1,5.0,Medium,48.86,88.97,11.41,54.5,0,High,6.76,0,0
STU04365,Male,19,ECE,2,Medium,Bachelor,Day Scholar,82.64,55.51,75.49,58.41,7.59,1,12.36,Medium,51.72,42.65,17.28,49.2,0,High,6.23,0,0
STU04366,Female,22,CIVIL,1,High,Bachelor,Hosteller,65.03,37.95,66.81,53.69,4.44,0,19.49,Low,52.84,50.13,18.78,66.71,1,Medium,4.29,1,1
STU04367,Female,23,CSE,3,Low,No Degree,Day Scholar,97.31,74.04,73.13,63.9,8.73,1,23.63,Medium,58.31,41.16,8.83,20.61,0,Low,8.15,1,0
STU04368,Female,22,MBA,3,Medium,Diploma,Day Scholar,82.07,59.37,51.27,90.34,8.28,0,17.58,Low,29.99,48.7,11.87,68.44,0,Medium,5.97,1,0
STU04369,Female,19,MECH,2,Medium,Bachelor,Day Scholar,82.6,53.18,45.41,69.13,5.15,0,20.8,Medium,45.63,38.41,16.57,13.13,0,High,5.47,1,0
STU04370,Male,20,MCA,2,Medium,Master,Hosteller,87.85,72.84,75.6,75.27,7.48,0,18.89,Low,47.38,26.45,8.16,74.64,0,Low,6.69,1,0
STU04371,Female,21,ECE,3,Medium,Bachelor,Day Scholar,80.95,68.24,100.0,76.05,8.4,0,14.42,Medium,95.32,87.62,15.47,77.99,0,Low,8.2,1,0
STU04372,Male,24,CSE,3,Medium,Bachelor,Day Scholar,84.3,74.55,75.03,63.28,7.6,1,18.55,High,44.6,61.38,15.2,8.69,0,Medium,7.57,0,0
STU04373,Female,20,CIVIL,3,Medium,Master,Day Scholar,57.11,51.45,90.97,68.87,4.0,2,18.68,Low,41.74,47.12,24.5,55.51,1,Low,6.46,1,1
STU04374,Male,22,MBA,3,Low,No Degree,Hosteller,68.39,64.89,87.33,71.44,3.87,1,15.16,Low,69.71,31.63,14.98,31.85,0,High,5.1,1,0
STU04375,Male,23,MECH,4,High,PhD,Day Scholar,90.15,63.91,67.63,58.31,5.07,2,20.46,High,39.95,77.54,12.6,0.0,1,Low,6.67,0,1
STU04376,Male,21,MECH,3,Medium,No Degree,Hosteller,80.21,65.65,100.0,79.3,6.92,0,22.61,Medium,40.29,23.48,4.52,56.39,0,Medium,6.99,1,0
STU04377,Female,20,MECH,1,High,No Degree,Day Scholar,81.88,87.95,77.82,90.58,8.13,0,20.26,Low,22.17,25.85,10.68,3.1,0,Low,7.71,1,0
STU04378,Male,23,MBA,2,Low,Diploma,Hosteller,71.27,66.43,76.48,86.85,6.61,0,17.1,High,54.33,36.4,7.58,53.13,0,High,6.51,1,0
STU04379,Female,23,CSE,2,Low,No Degree,Day Scholar,71.24,39.18,53.98,72.89,4.62,1,22.08,Low,19.07,41.25,19.99,53.4,1,Medium,4.74,0,1
STU04380,Male,23,CIVIL,2,High,Diploma,Hosteller,73.61,38.46,76.6,76.07,6.61,1,7.66,Low,8.7,88.5,0.0,69.94,1,High,4.17,1,1
STU04381,Female,22,CSE,4,Low,No Degree,Hosteller,65.3,73.66,53.48,97.37,6.1,1,20.62,Medium,16.64,42.49,1.49,43.91,0,Medium,6.77,1,0
STU04382,Male,19,MBA,1,Medium,No Degree,Hosteller,77.15,62.23,88.06,81.41,6.26,0,23.0,Medium,45.82,1.79,2.97,37.71,0,Medium,6.99,1,0
STU04383,Male,18,ECE,1,Low,Diploma,Day Scholar,75.9,76.87,82.5,53.94,6.38,0,8.66,Low,56.4,50.08,23.43,66.93,1,Medium,6.68,1,0
STU04384,Male,21,CIVIL,4,Low,No Degree,Hosteller,92.35,65.16,58.41,82.41,6.71,1,18.7,Low,28.67,31.06,22.49,60.64,0,Medium,6.0,1,0
STU04385,Female,18,ECE,1,Medium,Diploma,Day Scholar,81.44,72.44,69.57,64.93,5.09,0,19.18,Medium,14.8,93.07,3.14,32.07,0,Medium,5.8,1,0
STU04386,Male,20,ECE,1,Low,Bachelor,Day Scholar,75.94,70.56,65.35,82.7,7.25,0,18.46,High,43.8,46.1,2.79,58.24,0,Medium,5.83,1,0
STU04387,Male,22,MECH,3,Medium,No Degree,Hosteller,56.43,81.24,50.01,89.17,5.91,0,5.0,Medium,55.85,74.64,13.6,63.81,0,Low,5.26,1,1
STU04388,Male,20,EEE,1,Medium,Master,Hosteller,73.35,79.18,62.2,73.16,7.15,1,23.19,High,35.88,64.94,0.65,31.09,0,Low,7.48,1,0
STU04389,Female,21,CIVIL,3,Medium,No Degree,Hosteller,78.92,72.82,70.74,88.12,5.91,1,16.15,Low,41.63,43.67,18.7,84.7,0,Medium,6.37,1,0
STU04390,Male,22,CIVIL,3,Medium,Master,Day Scholar,75.28,33.18,69.17,75.67,7.62,0,22.58,Medium,64.13,39.51,17.78,41.55,0,High,4.44,1,1
STU04391,Female,21,MECH,4,Low,Master,Day Scholar,84.48,48.94,31.45,76.96,6.93,0,12.92,High,48.54,75.92,13.14,36.63,0,Low,4.76,1,1
